Created on,Sales Doc.,SaTy,SOrg.,DChl,Dv,Req.dlv.dt,Customer,Item,Material,SU,Orders Received ,Route,ShPt,Plnt,Description,Delivery,DlvTy,Deliv.Date,Ship-to,Delivery quantity,Shipment,ShTy,Day,Weekday,Weekend,In Full_Actual,On Time_Actual,OTIF_Actual,Planned day interval,In Full_Prediction,In Full_Prediction_Probability,Predicted Quantity,On Time_Prediction,On Time In Full_Prediction,In Full_Prediction_Label,On Time_Prediction_Label,OTIF_Prediction_Label
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,120,51982,,5,CCNAS1,356,356,FANTA VAN (5+1) 2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,5,306284162,ZCN1,2,6,1,,,1,,,,5,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,130,254283,,50,CCNAS1,356,356,FUZE TEA RASBY (5.5+1)2.5GA(9.5L)CDBB1LS,402114615,LF,2/6/2020,10000027,50,306284162,ZCN1,2,6,1,,,1,,,,50,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,480,1237583,,17,CCNAS1,356,356,PLT 48 X 40 CHEP,402114615,LF,2/6/2020,10000027,0,306284162,ZCN1,2,6,1,,,0,,,,17,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,470,52026,,50,CCNAS1,356,356,PIBB XTRA (5.5+1) 5GA(18.9LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,50,306284162,ZCN1,2,6,1,,,1,,,,50,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,20,52014,,50,CCNAS1,356,356,CHERRY COKE (5+1) 2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,50,306284162,ZCN1,2,6,1,,,1,,,,50,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,30,12377,,10,CCNAS1,356,356,COKE FCB(4.4+1) 2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,10,306284162,ZCN1,2,6,1,,,1,,,,10,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,40,64584,,10,CCNAS1,356,356,FANTA W CHRY FCB(4.4+1)2.5GA CDBB 1LS,402114615,LF,2/6/2020,10000027,10,306284162,ZCN1,2,6,1,,,1,,,,10,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,60,52284,,30,CCNAS1,356,356,HI-C PK LMNAD(NC(5+1)2.5GA(9.5L)CDBB 1LS,402114615,LF,2/6/2020,10000027,30,306284162,ZCN1,2,6,1,,,1,,,,30,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,70,52280,,20,CCNAS1,356,356,HI-C FP(NC)(5+1) 2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,0,306284162,ZCN1,2,6,1,,,0,,,,20,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,80,51950,,400,CCNAS1,356,356,SPRITE (5+1) 2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,400,306284162,ZCN1,2,6,1,,,1,,,,400,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,90,52028,,100,CCNAS1,356,356,PIBB XTRA (5.5+1) 2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,100,306284162,ZCN1,2,6,1,,,1,,,,0.02,,0,,,Not OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,100,51973,,50,CCNAS1,356,356,FANTA ORG (5+1) 2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,50,306284162,ZCN1,2,6,1,,,1,,,,50,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,110,65881,,5,CCNAS1,356,356,FANTA CHRY (5+1) 2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,5,306284162,ZCN1,2,6,1,,,1,,,,5,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,150,52030,,100,CCNAS1,356,356,BARQS ROOT BEER(5+1) 2.5GA(9.5L)CDBB 1LS,402114615,LF,2/6/2020,10000027,100,306284162,ZCN1,2,6,1,,,1,,,,100,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,170,52050,,300,CCNAS1,356,356,MM LMNAD(NC)(5+1) 2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,300,306284162,ZCN1,2,6,1,,,1,,,,148.55,,0,,,Not OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,180,52306,,50,CCNAS1,356,356,MM LT LMNAD(NC(5.5+1)2.5GA(9.5L)CDBB 1LS,402114615,LF,2/6/2020,10000027,50,306284162,ZCN1,2,6,1,,,1,,,,50,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,200,138880,,50,CCNAS1,356,356,GOLD PEAK SWT BLK T(5.5+1)2.5GA CDBB 1LS,402114615,LF,2/6/2020,10000027,50,306284162,ZCN1,2,6,1,,,1,,,,50,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,250,52034,,2,CCNAS1,356,356,FRESCA (5.5+1) 2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,2,306284162,ZCN1,2,6,1,,,1,,,,2,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,260,88777,,200,CCNAS1,356,356,COKE ZERO SUG(5.5+1)2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,200,306284162,ZCN1,2,6,1,,,1,,,,200,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,270,72677,,10,CCNAS1,356,356,SPRITE ZERO(5.5+1)2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,10,306284162,ZCN1,2,6,1,,,1,,,,10,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,290,51978,,20,CCNAS1,356,356,FANTA STRBY(5+1) 2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,20,306284162,ZCN1,2,6,1,,,1,,,,20,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,300,185680,,20,CCNAS1,356,356,FULL THR TWISTED(5+1)2.5GA(9.5L)CDBB 1LS,402114615,LF,2/6/2020,10000027,20,306284162,ZCN1,2,6,1,,,1,,,,20,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,310,52115,,5,CCNAS1,356,356,MM ORCHB ORG BLN J100(4+1)2.5GA CDBB 1LS,402114615,LF,2/6/2020,10000027,5,306284162,ZCN1,2,6,1,,,1,,,,5,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,320,52302,,10,CCNAS1,356,356,MM ORCHB CRANBY(NC)(4+1) 2.5GA CDBB 1LS,402114615,LF,2/6/2020,10000027,10,306284162,ZCN1,2,6,1,,,1,,,,10,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,340,254287,,20,CCNAS1,356,356,GOLD PK RASBY T(5.5+1)2.5GA(9.5L)CDBB1LS,402114615,LF,2/6/2020,10000027,20,306284162,ZCN1,2,6,1,,,1,,,,20,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,360,285377,,5,CCNAS1,356,356,GLACEAU VWTR ESSENT (5.5+1)2.5GA CDBB1LS,402114615,LF,2/6/2020,10000027,5,306284162,ZCN1,2,6,1,,,1,,,,5,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,380,285379,,10,CCNAS1,356,356,GLACEAU VWTR XXX (5.5+1)2.5GA CDBB 1LS,402114615,LF,2/6/2020,10000027,10,306284162,ZCN1,2,6,1,,,1,,,,10,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,390,183677,,10,CCNAS1,356,356,HFCS 65 SWTNR 5GA(18.9L)CDBB 1LS JET,402114615,LF,2/6/2020,10000027,10,306284162,ZCN1,2,6,1,,,1,,,,10,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,400,285380,,4,CCNAS1,356,356,GLACEAU VWTRZEROSQZED(5.5+1)2.5GACDBB1LS,402114615,LF,2/6/2020,10000027,4,306284162,ZCN1,2,6,1,,,1,,,,4,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,430,177579,,1,CCNAS1,356,356,GOLD PEAK DT TEA(5.5+1)2.5GA CDBB 1LS,402114615,LF,2/6/2020,10000027,1,306284162,ZCN1,2,6,1,,,1,,,,1,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,440,269377,,1,CCNAS1,356,356,SEAGRAMS GINALE(5+1)2.5GA(9.5L)CDBB1LSRZ,402114615,LF,2/6/2020,10000027,1,306284162,ZCN1,2,6,1,,,1,,,,1,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,70,52280,,20,CCNAS1,356,356,HI-C FP(NC)(5+1) 2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,20,306284162,ZCN1,2,6,1,,,1,,,,20,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,450,63985,,3,CCNAS1,356,356,FLAVOR RAGE LIM(NC)(0+1)2.5GA CDBB 1LS,402114615,LF,2/6/2020,10000027,3,306284162,ZCN1,2,6,1,,,1,,,,3,,1,,,OTIF
2/2/2020 18:22,7962782,ZCP,101,1,2,2/6/2020,10000027,460,52286,,1,CCNAS1,356,356,HI-C ORG(NC)(5+1) 2.5GA(9.5LT)CDBB 1LS,402114615,LF,2/6/2020,10000027,1,306284162,ZCN1,2,6,1,,,1,,,,1,,1,,,OTIF
2/2/2020 18:27,7962785,ZCP,101,1,2,2/7/2020,10000027,30,52030,,50,CCNAS1,356,356,BARQS ROOT BEER(5+1) 2.5GA(9.5L)CDBB 1LS,402114466,LF,2/7/2020,10000027,0,306284146,ZCN1,2,6,1,,,0,,,,50,,1,,,OTIF
2/2/2020 18:27,7962785,ZCP,101,1,2,2/7/2020,10000027,20,7571,,400,CCNAS1,356,356,DT COKE (5.5+1) 5GA(18.9LT)CDBB 1LS,402114466,LF,2/7/2020,10000027,400,306284146,ZCN1,2,6,1,,,1,,,,400,,1,,,OTIF
2/2/2020 18:27,7962785,ZCP,101,1,2,2/7/2020,10000027,10,61884,,450,CCNAS1,356,356,COKE (5+1) 5GA(18.9LT)CDBB 1LS,402114466,LF,2/7/2020,10000027,0,306284146,ZCN1,2,6,1,,,0,,,,450,,1,,,OTIF
2/2/2020 18:27,7962785,ZCP,101,1,2,2/7/2020,10000027,20,7571,,400,CCNAS1,356,356,DT COKE (5.5+1) 5GA(18.9LT)CDBB 1LS,402114466,LF,2/7/2020,10000027,0,306284146,ZCN1,2,6,1,,,0,,,,400,,1,,,OTIF
2/2/2020 18:27,7962785,ZCP,101,1,2,2/7/2020,10000027,40,1237583,,18,CCNAS1,356,356,PLT 48 X 40 CHEP,402114466,LF,2/7/2020,10000027,0,306284146,ZCN1,2,6,1,,,0,,,,1.5,,0,,,Not OTIF
2/2/2020 18:27,7962785,ZCP,101,1,2,2/7/2020,10000027,50,52034,,3,CCNAS1,356,356,FRESCA (5.5+1) 2.5GA(9.5LT)CDBB 1LS,402114466,LF,2/7/2020,10000027,3,306284146,ZCN1,2,6,1,,,1,,,,3,,0,,,Not OTIF
2/2/2020 18:27,7962785,ZCP,101,1,2,2/7/2020,10000027,60,64982,,1,CCNAS1,356,356,FANTA ORG FCB(4.4+1) 2.5GA(9.5L)CDBB 1LS,402114466,LF,2/7/2020,10000027,1,306284146,ZCN1,2,6,1,,,1,,,,1,,1,,,OTIF
2/2/2020 18:27,7962785,ZCP,101,1,2,2/7/2020,10000027,30,52030,,50,CCNAS1,356,356,BARQS ROOT BEER(5+1) 2.5GA(9.5L)CDBB 1LS,402114466,LF,2/7/2020,10000027,50,306284146,ZCN1,2,6,1,,,1,,,,50,,1,,,OTIF
2/2/2020 18:27,7962785,ZCP,101,1,2,2/7/2020,10000027,10,61884,,450,CCNAS1,356,356,COKE (5+1) 5GA(18.9LT)CDBB 1LS,402114466,LF,2/7/2020,10000027,450,306284146,ZCN1,2,6,1,,,1,,,,450,,1,,,OTIF
2/3/2020 13:09,7963053,ZCP,101,1,2,2/10/2020,10000215,20,52280,,2,CCLTS4,358,358,HI-C FP(NC)(5+1) 2.5GA(9.5LT)CDBB 1LS,402116739,LF,2/10/2020,10000215,2,306285270,ZCN1,3,0,0,,,1,,,,0,,0,,,Not OTIF
2/3/2020 13:09,7963053,ZCP,101,1,2,2/10/2020,10000215,10,7571,,50,CCLTS4,358,358,DT COKE (5.5+1) 5GA(18.9LT)CDBB 1LS,402116739,LF,2/10/2020,10000215,50,306285270,ZCN1,3,0,0,,,1,,,,50,,1,,,OTIF
2/3/2020 13:09,7963053,ZCP,101,1,2,2/10/2020,10000215,40,52021,,2,CCLTS4,358,358,MELLO YELLO (5+1) 2.5GA(9.5LT)CDBB 1LS,402116739,LF,2/10/2020,10000215,2,306285270,ZCN1,3,0,0,,,1,,,,2,,1,,,OTIF
2/3/2020 13:09,7963053,ZCP,101,1,2,2/10/2020,10000215,50,90478,,4,CCLTS4,358,358,SEAGRAMS TONIC (5+1)2.5GA(9.5LT)CDBB 1LS,402116739,LF,2/10/2020,10000215,4,306285270,ZCN1,3,0,0,,,1,,,,4,,1,,,OTIF
2/3/2020 13:09,7963053,ZCP,101,1,2,2/10/2020,10000215,60,269377,,5,CCLTS4,358,358,SEAGRAMS GINALE(5+1)2.5GA(9.5L)CDBB1LSRZ,402116739,LF,2/10/2020,10000215,5,306285270,ZCN1,3,0,0,,,1,,,,5,,1,,,OTIF
2/3/2020 13:09,7963053,ZCP,101,1,2,2/10/2020,10000215,70,52050,,6,CCLTS4,358,358,MM LMNAD(NC)(5+1) 2.5GA(9.5LT)CDBB 1LS,402116739,LF,2/10/2020,10000215,6,306285270,ZCN1,3,0,0,,,1,,,,6,,1,,,OTIF
2/3/2020 13:09,7963053,ZCP,101,1,2,2/10/2020,10000215,80,153584,,1,CCLTS4,358,358,PADE MT BLAST (5+1)2.5GA(9.5L)CDBB 1LS,402116739,LF,2/10/2020,10000215,1,306285270,ZCN1,3,0,0,,,1,,,,1,,0,,,Not OTIF
2/3/2020 13:09,7963053,ZCP,101,1,2,2/10/2020,10000215,90,164080,,1,CCLTS4,358,358,GOLD PEAK SOUTH TEA(5.5+1)2.5GA CDBB 1LS,402116739,LF,2/10/2020,10000215,1,306285270,ZCN1,3,0,0,,,1,,,,1,,1,,,OTIF
2/3/2020 13:09,7963053,ZCP,101,1,2,2/10/2020,10000215,110,1237583,,2,CCLTS4,358,358,PLT 48 X 40 CHEP,402116739,LF,2/10/2020,10000215,0,306285270,ZCN1,3,0,0,,,0,,,,2,,1,,,OTIF
2/3/2020 13:09,7963053,ZCP,101,1,2,2/10/2020,10000215,30,52284,,6,CCLTS4,358,358,HI-C PK LMNAD(NC(5+1)2.5GA(9.5L)CDBB 1LS,402116739,LF,2/10/2020,10000215,2,306285270,ZCN1,3,0,0,,,0,,,,6,,1,,,OTIF
2/3/2020 13:09,7963053,ZCP,101,1,2,2/10/2020,10000215,30,52284,,6,CCLTS4,358,358,HI-C PK LMNAD(NC(5+1)2.5GA(9.5L)CDBB 1LS,402116739,LF,2/10/2020,10000215,4,306285270,ZCN1,3,0,0,,,0,,,,6,,1,,,OTIF
2/3/2020 13:09,7963053,ZCP,101,1,2,2/10/2020,10000215,30,52284,,6,CCLTS4,358,358,HI-C PK LMNAD(NC(5+1)2.5GA(9.5L)CDBB 1LS,402116739,LF,2/10/2020,10000215,0,306285270,ZCN1,3,0,0,,,0,,,,6,,1,,,OTIF
2/3/2020 12:01,7963062,ZCP,101,1,2,2/7/2020,10358380,10,61884,,150,CCLTS3,356,356,COKE (5+1) 5GA(18.9LT)CDBB 1LS,402115918,LF,2/7/2020,10360200,150,306284924,ZCN1,3,0,0,,,1,,,,150,,1,,,OTIF
2/3/2020 12:01,7963062,ZCP,101,1,2,2/7/2020,10358380,50,1237583,,6,CCLTS3,356,356,PLT 48 X 40 CHEP,402115918,LF,2/7/2020,10360200,0,306284924,ZCN1,3,0,0,,,0,,,,6,,1,,,OTIF
2/3/2020 12:01,7963062,ZCP,101,1,2,2/7/2020,10358380,30,61885,,30,CCLTS3,356,356,SPRITE (5+1) 5GA(18.9LT)CDBB 1LS,402115918,LF,2/7/2020,10360200,30,306284924,ZCN1,3,0,0,,,1,,,,30,,1,,,OTIF
2/3/2020 12:01,7963062,ZCP,101,1,2,2/7/2020,10358380,20,7571,,100,CCLTS3,356,356,DT COKE (5.5+1) 5GA(18.9LT)CDBB 1LS,402115918,LF,2/7/2020,10360200,100,306284924,ZCN1,3,0,0,,,1,,,,100,,1,,,OTIF
2/3/2020 18:07,7963069,ZCP,101,1,2,2/12/2020,601054740,10,153584,,5,CCLTS3,358,358,PADE MT BLAST (5+1)2.5GA(9.5L)CDBB 1LS,402117456,LF,2/12/2020,10348688,5,306287770,ZCN1,3,0,0,,,1,,,,5,,1,,,OTIF
2/3/2020 18:07,7963069,ZCP,101,1,2,2/12/2020,601054740,90,1237583,,2,CCLTS3,358,358,PLT 48 X 40 CHEP,402117456,LF,2/12/2020,10348688,0,306287770,ZCN1,3,0,0,,,0,,,,2,,1,,,OTIF
2/3/2020 18:07,7963069,ZCP,101,1,2,2/12/2020,601054740,30,52284,,10,CCLTS3,358,358,HI-C PK LMNAD(NC(5+1)2.5GA(9.5L)CDBB 1LS,402117456,LF,2/12/2020,10348688,10,306287770,ZCN1,3,0,0,,,1,,,,10,,1,,,OTIF
2/3/2020 18:07,7963069,ZCP,101,1,2,2/12/2020,601054740,20,61884,,40,CCLTS3,358,358,COKE (5+1) 5GA(18.9LT)CDBB 1LS,402117456,LF,2/12/2020,10348688,0,306287770,ZCN1,3,0,0,,,0,,,,40,,1,,,OTIF
2/3/2020 18:07,7963069,ZCP,101,1,2,2/12/2020,601054740,40,88777,,20,CCLTS3,358,358,COKE ZERO SUG(5.5+1)2.5GA(9.5LT)CDBB 1LS,402117456,LF,2/12/2020,10348688,20,306287770,ZCN1,3,0,0,,,1,,,,20,,1,,,OTIF
2/3/2020 18:07,7963069,ZCP,101,1,2,2/12/2020,601054740,50,51973,,3,CCLTS3,358,358,FANTA ORG (5+1) 2.5GA(9.5LT)CDBB 1LS,402117456,LF,2/12/2020,10348688,3,306287770,ZCN1,3,0,0,,,1,,,,3,,1,,,OTIF
2/3/2020 18:07,7963069,ZCP,101,1,2,2/12/2020,601054740,60,52030,,3,CCLTS3,358,358,BARQS ROOT BEER(5+1) 2.5GA(9.5L)CDBB 1LS,402117456,LF,2/12/2020,10348688,3,306287770,ZCN1,3,0,0,,,1,,,,0,,0,,,Not OTIF
2/3/2020 18:07,7963069,ZCP,101,1,2,2/12/2020,601054740,70,52050,,10,CCLTS3,358,358,MM LMNAD(NC)(5+1) 2.5GA(9.5LT)CDBB 1LS,402117456,LF,2/12/2020,10348688,10,306287770,ZCN1,3,0,0,,,1,,,,10,,0,,,Not OTIF
2/3/2020 18:07,7963069,ZCP,101,1,2,2/12/2020,601054740,80,52302,,3,CCLTS3,358,358,MM ORCHB CRANBY(NC)(4+1) 2.5GA CDBB 1LS,402117456,LF,2/12/2020,10348688,3,306287770,ZCN1,3,0,0,,,1,,,,3,,1,,,OTIF
2/3/2020 18:07,7963069,ZCP,101,1,2,2/12/2020,601054740,20,61884,,40,CCLTS3,358,358,COKE (5+1) 5GA(18.9LT)CDBB 1LS,402117456,LF,2/12/2020,10348688,23,306287770,ZCN1,3,0,0,,,0,,,,40,,1,,,OTIF
2/3/2020 18:07,7963069,ZCP,101,1,2,2/12/2020,601054740,20,61884,,40,CCLTS3,358,358,COKE (5+1) 5GA(18.9LT)CDBB 1LS,402117456,LF,2/12/2020,10348688,17,306287770,ZCN1,3,0,0,,,0,,,,40,,1,,,OTIF
2/3/2020 13:29,7963082,ZCP,101,1,2,2/12/2020,600880172,50,51950,,20,CCLTS6,358,358,SPRITE (5+1) 2.5GA(9.5LT)CDBB 1LS,402118090,LF,2/14/2020,600876794,20,306287640,ZCN1,3,0,0,,,0,,,,20,,1,,,OTIF
2/3/2020 13:29,7963082,ZCP,101,1,2,2/12/2020,600880172,40,52280,,20,CCLTS6,358,358,HI-C FP(NC)(5+1) 2.5GA(9.5LT)CDBB 1LS,402118090,LF,2/14/2020,600876794,20,306287640,ZCN1,3,0,0,,,0,,,,20,,1,,,OTIF
2/3/2020 13:29,7963082,ZCP,101,1,2,2/12/2020,600880172,30,51941,,100,CCLTS6,358,358,DT COKE (5.5+1) 2.5GA(9.5LT)CDBB 1LS,402118090,LF,2/14/2020,600876794,100,306287640,ZCN1,3,0,0,,,0,,,,100,,1,,,OTIF
2/3/2020 13:29,7963082,ZCP,101,1,2,2/12/2020,600880172,20,88777,,4,CCLTS6,358,358,COKE ZERO SUG(5.5+1)2.5GA(9.5LT)CDBB 1LS,402118090,LF,2/14/2020,600876794,4,306287640,ZCN1,3,0,0,,,0,,,,4,,1,,,OTIF
2/3/2020 13:29,7963082,ZCP,101,1,2,2/12/2020,600880172,10,52050,,20,CCLTS6,358,358,MM LMNAD(NC)(5+1) 2.5GA(9.5LT)CDBB 1LS,402118090,LF,2/14/2020,600876794,20,306287640,ZCN1,3,0,0,,,0,,,,20,,1,,,OTIF
2/3/2020 13:29,7963082,ZCP,101,1,2,2/12/2020,600880172,80,1237583,,2,CCLTS6,358,358,PLT 48 X 40 CHEP,402118090,LF,2/14/2020,600876794,0,306287640,ZCN1,3,0,0,,,0,,,,2,,1,,,OTIF
2/3/2020 15:20,7963214,ZCP,101,1,2,2/10/2020,601525219,60,52048,,200,CCNAS1,360,360,MM LMNAD(NC)(5+1) 5GA(18.9LT)CDBB 1LS,402116533,LF,2/10/2020,10469950,200,306284893,ZCN1,3,0,0,,,1,,,,200,,1,,,OTIF
2/3/2020 15:20,7963214,ZCP,101,1,2,2/10/2020,601525219,70,99581,,75,CCNAS1,360,360,COKE ZERO SUG(5.5+1) 5GA(18.9LT)CDBB 1LS,402116533,LF,2/10/2020,10469950,75,306284893,ZCN1,3,0,0,,,1,,,,75,,1,,,OTIF
2/3/2020 15:20,7963214,ZCP,101,1,2,2/10/2020,601525219,40,61886,,75,CCNAS1,360,360,BARQS ROOT BEER(5+1) 5GA(18.9LT)CDBB 1LS,402116533,LF,2/10/2020,10469950,75,306284893,ZCN1,3,0,0,,,1,,,,2.81,,0,,,Not OTIF
2/3/2020 15:20,7963214,ZCP,101,1,2,2/10/2020,601525219,80,1237583,,17,CCNAS1,360,360,PLT 48 X 40 CHEP,402116533,LF,2/10/2020,10469950,0,306284893,ZCN1,3,0,0,,,0,,,,17,,1,,,OTIF
2/3/2020 15:20,7963214,ZCP,101,1,2,2/10/2020,601525219,70,99581,,75,CCNAS1,360,360,COKE ZERO SUG(5.5+1) 5GA(18.9LT)CDBB 1LS,402116533,LF,2/10/2020,10469950,0,306284893,ZCN1,3,0,0,,,0,,,,75,,1,,,OTIF
2/3/2020 15:20,7963214,ZCP,101,1,2,2/10/2020,601525219,50,52026,,75,CCNAS1,360,360,PIBB XTRA (5.5+1) 5GA(18.9LT)CDBB 1LS,402116533,LF,2/10/2020,10469950,0,306284893,ZCN1,3,0,0,,,0,,,,75,,1,,,OTIF
2/3/2020 15:20,7963214,ZCP,101,1,2,2/10/2020,601525219,40,61886,,75,CCNAS1,360,360,BARQS ROOT BEER(5+1) 5GA(18.9LT)CDBB 1LS,402116533,LF,2/10/2020,10469950,0,306284893,ZCN1,3,0,0,,,0,,,,75,,1,,,OTIF
2/3/2020 15:20,7963214,ZCP,101,1,2,2/10/2020,601525219,30,61885,,100,CCNAS1,360,360,SPRITE (5+1) 5GA(18.9LT)CDBB 1LS,402116533,LF,2/10/2020,10469950,100,306284893,ZCN1,3,0,0,,,1,,,,100,,1,,,OTIF
2/3/2020 15:20,7963214,ZCP,101,1,2,2/10/2020,601525219,20,7571,,100,CCNAS1,360,360,DT COKE (5.5+1) 5GA(18.9LT)CDBB 1LS,402116533,LF,2/10/2020,10469950,100,306284893,ZCN1,3,0,0,,,1,,,,100,,1,,,OTIF
2/3/2020 15:20,7963214,ZCP,101,1,2,2/10/2020,601525219,50,52026,,75,CCNAS1,360,360,PIBB XTRA (5.5+1) 5GA(18.9LT)CDBB 1LS,402116533,LF,2/10/2020,10469950,75,306284893,ZCN1,3,0,0,,,1,,,,75,,1,,,OTIF
2/3/2020 15:20,7963214,ZCP,101,1,2,2/10/2020,601525219,10,61884,,200,CCNAS1,360,360,COKE (5+1) 5GA(18.9LT)CDBB 1LS,402116533,LF,2/10/2020,10469950,200,306284893,ZCN1,3,0,0,,,1,,,,200,,1,,,OTIF
2/3/2020 15:26,7963219,ZCP,101,1,2,2/7/2020,10260626,40,51972,,2,CCLTS3,356,356,FANTA ORG (5+1) 5GA(18.9LT)CDBB 1LS,402116864,LF,2/7/2020,10260626,2,306287092,ZCN1,3,0,0,,,1,,,,2,,0,,,Not OTIF
2/3/2020 15:26,7963219,ZCP,101,1,2,2/7/2020,10260626,90,1237583,,2,CCLTS3,356,356,PLT 48 X 40 CHEP,402116864,LF,2/7/2020,10260626,0,306287092,ZCN1,3,0,0,,,0,,,,1.57,,0,,,Not OTIF
2/3/2020 15:26,7963219,ZCP,101,1,2,2/7/2020,10260626,70,269377,,5,CCLTS3,356,356,SEAGRAMS GINALE(5+1)2.5GA(9.5L)CDBB1LSRZ,402116864,LF,2/7/2020,10260626,5,306287092,ZCN1,3,0,0,,,1,,,,0,,0,,,Not OTIF
2/3/2020 15:26,7963219,ZCP,101,1,2,2/7/2020,10260626,60,254279,,3,CCLTS3,356,356,FUZE TEA UNSWT (5.5+1)2.5GA(9.5L)CDBB1LS,402116864,LF,2/7/2020,10260626,3,306287092,ZCN1,3,0,0,,,1,,,,3,,1,,,OTIF
2/3/2020 15:26,7963219,ZCP,101,1,2,2/7/2020,10260626,50,52026,,2,CCLTS3,356,356,PIBB XTRA (5.5+1) 5GA(18.9LT)CDBB 1LS,402116864,LF,2/7/2020,10260626,2,306287092,ZCN1,3,0,0,,,1,,,,0,,0,,,Not OTIF
2/3/2020 15:26,7963219,ZCP,101,1,2,2/7/2020,10260626,40,51972,,2,CCLTS3,356,356,FANTA ORG (5+1) 5GA(18.9LT)CDBB 1LS,402116864,LF,2/7/2020,10260626,0,306287092,ZCN1,3,0,0,,,0,,,,2,,1,,,OTIF
2/3/2020 15:26,7963219,ZCP,101,1,2,2/7/2020,10260626,30,61885,,10,CCLTS3,356,356,SPRITE (5+1) 5GA(18.9LT)CDBB 1LS,402116864,LF,2/7/2020,10260626,10,306287092,ZCN1,3,0,0,,,1,,,,10,,1,,,OTIF
